ai_episode_id,ai_seat,ai_label,ai_start_ms,ai_end_ms,match_status
091d83ef-edc0-4125-8eb6-0ec9d98d1277,SEAT-ROOM-CALIB-01-09,HEAD_TURN_LEFT,44566.66666666667,45633.333333333336,FP
ab99eb8e-058a-4137-ab91-7b43c4c5cf1c,SEAT-ROOM-CALIB-01-20,HEAD_TURN_LEFT,44900.0,45800.0,FP
d702870e-7636-4d02-bfdb-2e6090c36ee5,SEAT-ROOM-CALIB-01-13,HEAD_TURN_RIGHT,45300.0,46300.0,FP
6a31aa9e-2358-4a32-b6f5-227e1bfcae4d,SEAT-ROOM-CALIB-01-15,HEAD_TURN_RIGHT,40933.333333333336,46300.0,FP
188d6819-9876-446e-b9c7-538c423af115,SEAT-ROOM-CALIB-01-18,HEAD_TURN_RIGHT,38933.333333333336,45300.0,FP
a10935d8-0da8-458b-8b5d-3300fd1245d3,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,43933.333333333336,46900.0,FP
5a03591e-a313-4c61-a7b2-a669201c6f4c,SEAT-ROOM-CALIB-01-09,HEAD_TURN_RIGHT,45266.66666666667,45833.333333333336,FP
471654d7-e55d-49ea-9684-2f16fad720b7,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,45933.333333333336,46333.333333333336,FP
cec2242b-06a5-4a93-8aad-e00bdb4331fd,SEAT-ROOM-CALIB-01-20,HEAD_TURN_RIGHT,45600.0,48600.0,FP
c0f93e17-f5c7-4a0d-9809-feee59e4bccd,SEAT-ROOM-CALIB-01-06,HEAD_TURN_LEFT,46266.66666666667,48933.333333333336,FP
5657e5f4-5568-4e1e-b5cb-0c82ef22c45c,SEAT-ROOM-CALIB-01-03,HEAD_TURN_RIGHT,43233.333333333336,48966.66666666667,FP
5e19be46-0ede-4d36-b1fb-af3e2a1c13f1,SEAT-ROOM-CALIB-01-08,HEAD_TURN_RIGHT,48233.333333333336,49500.0,FP
b96043fc-6b9e-4d91-b355-9d20dae74d30,SEAT-ROOM-CALIB-01-14,HEAD_TURN_RIGHT,44866.66666666667,50233.333333333336,FP
81ecb598-18c7-4848-b44c-f18d318eea28,SEAT-ROOM-CALIB-01-05,HEAD_TURN_LEFT,48300.0,49100.0,FP
2563e1cc-675a-4026-8be0-5b82391de8f9,SEAT-ROOM-CALIB-01-12,HEAD_TURN_LEFT,48866.66666666667,50400.0,FP
9db4e4ef-8e36-41aa-a263-2c40ad9b685a,SEAT-ROOM-CALIB-01-21,HEAD_TURN_RIGHT,46933.333333333336,50500.0,FP
fcf73215-9654-4ff1-8688-f8dc680c7230,SEAT-ROOM-CALIB-01-13,HEAD_TURN_LEFT,49633.333333333336,50933.333333333336,FP
c8160722-479c-4b99-869e-e52e5e46355c,SEAT-ROOM-CALIB-01-15,HEAD_TURN_RIGHT,46733.333333333336,49966.66666666667,FP
2cbbc86f-604b-417c-8655-3fb3d9046201,SEAT-ROOM-CALIB-01-16,HEAD_TURN_LEFT,50100.0,51300.00000000001,FP
1ed741e5-e068-49a0-9328-73b8a1d640d5,SEAT-ROOM-CALIB-01-08,HEAD_TURN_LEFT,50300.0,51666.66666666667,FP
